LOCATION	INDICATOR	SUBJECT	MEASURE	FREQUENCY	TIME	Value	Flag Codes
OECD	CCI	AMPLITUD	LTRENDIDX	M	2006-05	100.4586	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2006-06	100.3938	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2006-07	100.3711	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2006-08	100.3822	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2006-09	100.4975	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2006-10	100.676	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2006-11	100.7892	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2006-12	100.8649	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2007-01	100.914	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2007-02	100.8737	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2007-03	100.8116	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2007-04	100.7971	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2007-05	100.8215	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2007-06	100.8077	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2007-07	100.7745	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2007-08	100.6336	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2007-09	100.4485	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2007-10	100.2254	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2007-11	99.99187	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2007-12	99.81598	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2008-01	99.62189	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2008-02	99.32948	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2008-03	98.99978	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2008-04	98.62119	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2008-05	98.26829	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2008-06	98.01219	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2008-07	97.93375	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2008-08	97.957	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2008-09	97.87525	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2008-10	97.5075	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2008-11	97.1605	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2008-12	96.94418	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2009-01	96.82998	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2009-02	96.80889	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2009-03	97.00963	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2009-04	97.43944	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2009-05	97.87311	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2009-06	98.20503	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2009-07	98.41213	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2009-08	98.59518	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2009-09	98.7878	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2009-10	98.8651	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2009-11	98.89479	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2009-12	98.99035	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2010-01	99.10925	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2010-02	99.18369	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2010-03	99.24077	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2010-04	99.27911	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2010-05	99.29449	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2010-06	99.29836	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2010-07	99.26315	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2010-08	99.26352	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2010-09	99.27545	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2010-10	99.32762	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2010-11	99.43342	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2010-12	99.51209	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2011-01	99.52072	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2011-02	99.44347	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2011-03	99.25844	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2011-04	99.17095	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2011-05	99.18091	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2011-06	99.08256	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2011-07	98.81422	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2011-08	98.50002	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2011-09	98.3529	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2011-10	98.34954	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2011-11	98.46976	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2011-12	98.65452	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2012-01	98.863	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2012-02	99.00999	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2012-03	99.09149	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2012-04	99.1132	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2012-05	99.09334	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2012-06	98.98749	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2012-07	98.90228	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2012-08	98.86597	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2012-09	98.89214	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2012-10	98.94054	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2012-11	98.94432	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2012-12	98.90926	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2013-01	98.98457	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2013-02	99.10532	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2013-03	99.21558	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2013-04	99.33279	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2013-05	99.51569	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2013-06	99.67665	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2013-07	99.77557	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2013-08	99.76014	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2013-09	99.66747	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2013-10	99.58256	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2013-11	99.60623	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2013-12	99.69268	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2014-01	99.7404	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2014-02	99.77404	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2014-03	99.86367	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2014-04	99.98671	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2014-05	100.0503	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2014-06	100.0597	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2014-07	100.0248	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2014-08	99.98914	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2014-09	99.98071	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2014-10	100.0118	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2014-11	100.0999	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2014-12	100.2646	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2015-01	100.4372	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2015-02	100.5361	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2015-03	100.5779	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2015-04	100.572	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2015-05	100.5136	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2015-06	100.468	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2015-07	100.3526	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2015-08	100.2346	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2015-09	100.1692	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2015-10	100.2624	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2015-11	100.4126	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2015-12	100.459	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2016-01	100.3832	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2016-02	100.2584	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2016-03	100.2003	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2016-04	100.2219	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2016-05	100.3014	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2016-06	100.3126	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2016-07	100.2558	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2016-08	100.2403	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2016-09	100.2554	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2016-10	100.2701	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2016-11	100.3417	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2016-12	100.4243	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2017-01	100.4573	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2017-02	100.492	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2017-03	100.5794	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2017-04	100.6763	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2017-05	100.7422	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2017-06	100.7592	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2017-07	100.7773	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2017-08	100.8258	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2017-09	100.882	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2017-10	100.9574	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2017-11	100.9848	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2017-12	100.9888	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2018-01	101.0206	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2018-02	101.0637	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2018-03	101.0877	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2018-04	101.073	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2018-05	101.055	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2018-06	101.0427	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2018-07	101.0334	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2018-08	100.9672	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2018-09	100.8904	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2018-10	100.8014	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2018-11	100.7019	
OECD	CCI	AMPLITUD	LTRENDIDX	M	2018-12	100.5975	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1995-10	98.39912	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1995-11	98.29805	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1995-12	98.12415	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1996-01	97.67337	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1996-02	97.3026	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1996-03	97.08482	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1996-04	97.10013	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1996-05	97.11533	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1996-06	97.06699	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1996-07	96.92658	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1996-08	96.84853	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1996-09	96.71259	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1996-10	96.79995	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1996-11	96.89261	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1996-12	96.90363	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1997-01	97.02365	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1997-02	97.29132	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1997-03	97.69248	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1997-04	98.07193	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1997-05	98.42989	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1997-06	98.702	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1997-07	98.87982	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1997-08	99.19706	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1997-09	99.75253	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1997-10	100.0732	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1997-11	100.1735	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1997-12	100.1745	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1998-01	100.0841	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1998-02	99.93595	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1998-03	99.91915	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1998-04	100.0086	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1998-05	100.0612	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1998-06	100.0258	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1998-07	100.229	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1998-08	100.2947	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1998-09	100.1966	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1998-10	99.83334	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1998-11	99.42618	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1998-12	99.02468	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1999-01	98.97385	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1999-02	99.09969	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1999-03	99.29823	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1999-04	99.5891	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1999-05	100.0565	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1999-06	100.638	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1999-07	100.9363	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1999-08	101.1727	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1999-09	101.3502	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1999-10	101.3564	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1999-11	101.4037	
SWE	CCI	AMPLITUD	LTRENDIDX	M	1999-12	101.644	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2000-01	101.943	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2000-02	102.1968	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2000-03	102.4325	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2000-04	102.5539	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2000-05	102.6245	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2000-06	102.6857	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2000-07	102.6268	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2000-08	102.5222	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2000-09	102.2522	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2000-10	101.9062	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2000-11	101.4945	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2000-12	100.9959	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2001-01	100.5294	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2001-02	100.0963	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2001-03	99.64708	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2001-04	99.23605	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2001-05	99.13155	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2001-06	99.19048	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2001-07	98.94286	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2001-08	98.39004	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2001-09	97.85359	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2001-10	97.63125	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2001-11	97.75594	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2001-12	98.17822	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2002-01	98.74135	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2002-02	99.45653	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2002-03	99.95981	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2002-04	100.0526	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2002-05	100.1154	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2002-06	100.3571	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2002-07	100.493	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2002-08	100.4603	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2002-09	100.2816	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2002-10	99.93857	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2002-11	99.73004	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2002-12	99.4587	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2003-01	99.07825	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2003-02	98.72558	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2003-03	98.46329	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2003-04	98.39326	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2003-05	98.48033	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2003-06	98.70211	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2003-07	99.02173	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2003-08	99.24573	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2003-09	99.28253	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2003-10	99.03806	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2003-11	98.73764	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2003-12	98.6324	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2004-01	98.72156	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2004-02	98.77798	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2004-03	98.75729	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2004-04	98.86108	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2004-05	98.95966	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2004-06	99.06618	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2004-07	99.11863	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2004-08	99.21201	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2004-09	99.28687	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2004-10	99.35481	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2004-11	99.42363	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2004-12	99.52905	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2005-01	99.52633	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2005-02	99.44338	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2005-03	99.26415	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2005-04	99.01162	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2005-05	98.78746	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2005-06	98.70567	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2005-07	98.77789	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2005-08	98.97518	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2005-09	99.23566	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2005-10	99.42658	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2005-11	99.6021	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2005-12	99.87222	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2006-01	100.0877	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2006-02	100.1878	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2006-03	100.3238	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2006-04	100.5395	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2006-05	100.6751	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2006-06	100.59	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2006-07	100.5455	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2006-08	100.6321	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2006-09	100.9137	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2006-10	101.1616	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2006-11	101.2305	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2006-12	101.3292	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2007-01	101.4332	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2007-02	101.6645	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2007-03	101.8886	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2007-04	102.1611	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2007-05	102.204	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2007-06	102.0907	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2007-07	101.9833	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2007-08	101.8275	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2007-09	101.6594	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2007-10	101.4819	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2007-11	101.2142	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2007-12	100.8487	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2008-01	100.3804	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2008-02	99.91272	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2008-03	99.66775	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2008-04	99.3575	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2008-05	98.94717	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2008-06	98.36736	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2008-07	97.86464	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2008-08	97.48506	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2008-09	97.07855	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2008-10	96.57881	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2008-11	96.31019	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2008-12	96.25154	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2009-01	96.46441	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2009-02	96.69311	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2009-03	96.76986	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2009-04	96.9641	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2009-05	97.70639	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2009-06	98.55706	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2009-07	99.37739	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2009-08	100.077	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2009-09	100.5508	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2009-10	100.8966	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2009-11	101.1403	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2009-12	101.269	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2010-01	101.4855	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2010-02	101.9801	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2010-03	102.4348	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2010-04	102.8046	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2010-05	103.0224	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2010-06	103.2068	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2010-07	103.2455	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2010-08	103.2283	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2010-09	103.1894	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2010-10	103.0049	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2010-11	102.8704	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2010-12	102.8476	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2011-01	102.8991	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2011-02	102.8113	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2011-03	102.6617	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2011-04	102.5076	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2011-05	102.2966	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2011-06	101.9807	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2011-07	101.2892	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2011-08	100.3233	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2011-09	99.37073	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2011-10	98.77542	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2011-11	98.57426	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2011-12	98.69392	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2012-01	98.97253	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2012-02	99.25937	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2012-03	99.69427	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2012-04	100.0621	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2012-05	100.1749	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2012-06	100.1423	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2012-07	100.0988	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2012-08	99.89787	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2012-09	99.49416	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2012-10	98.92508	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2012-11	98.45554	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2012-12	98.32967	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2013-01	98.66238	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2013-02	99.22637	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2013-03	99.79706	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2013-04	100.1269	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2013-05	100.2515	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2013-06	100.4393	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2013-07	100.6877	
SWE	CCI	AMPLITUD	LTRENDIDX	M	2013-08	100.8146	
